Category,Spectrum Score,Google Title,Real WikiHow Title,URL
Gardening,5,School Hot Takes: Cast Your Vote Now!,Do You Agree with These School Hot Takes?,https://www.wikihow.com/School-Hot-Takes
Gardening,5,Inventions - how to articles from wikiHow,Inventions,https://www.wikihow.com/Category:Inventions
Gardening,5,Body Scrubs - how to articles from wikiHow,Body Scrubs,https://www.wikihow.com/Category:Body-Scrubs
Gardening,5,Outdoor Buildings - how to articles from wikiHow,Outdoor Buildings,https://www.wikihow.com/Category:Outdoor-Buildings
Gardening,5,How to Add and Check Mutual Friends on Facebook,Facebook Mutual Friends Explained:  Checking and Gaining,https://www.wikihow.com/Get-Mutual-Friends-on-Facebook
Gardening,5,The 350+ Best Bridesmaid Group Chat Names for Your Gals,The 350+ Best Bridesmaid Group Chat Names for Your Gals,https://www.wikihow.com/Bridesmaid-Group-Chat-Names
Gardening,5,2 Simple Ways to Invite Users to a Group Chat on WhatsApp,2 Simple Ways to Invite Users to a Group Chat on WhatsApp,https://www.wikihow.com/Invite-Users-to-a-Group-Chat-on-WhatsApp
Gardening,5,How to Fall Asleep in Class (with Pictures),How to Fall Asleep in Class,https://www.wikihow.com/Fall-Asleep-in-Class
Gardening,5,How to Grow Cuttings from Established Plants: Easy Methods,Easy Ways to Grow Plant Cuttings in Water or Soil for Propagation,https://www.wikihow.com/Grow-Cuttings-from-Established-Plants
Gardening,5,Yard and Outdoors - how to articles from wikiHow,Yard and Outdoors,https://www.wikihow.com/Category:Yard-and-Outdoors
Gardening,5,Asking Someone Out - how to articles from wikiHow,Asking Someone Out,https://www.wikihow.com/Category:Asking-Someone-Out
Gardening,5,15 Ways to Be Good at Group Discussion,How to Be Good at Group Discussion,https://www.wikihow.com/Be-Good-at-Group-Discussion
Gardening,5,Adding & Managing Users in Linux Groups,Adding & Managing Users in Linux Groups,https://www.wikihow.com/Linux-How-to-Add-User-to-a-Group
Gardening,5,How to Make a Chemical Garden: 9 Steps (with Pictures),How to Make a Chemical Garden,https://www.wikihow.com/Make-a-Chemical-Garden
Gardening,5,"Google Groups: How to Create a Group, Invite Members ...","Google Groups: How to Create a Group, Invite Members, and More",https://www.wikihow.com/Create-a-Google-Group
Gardening,5,How to Plant Flowers: 13 Steps (with Pictures),How to Plant Flowers,https://www.wikihow.com/Plant-Flowers
Gardening,5,Toys - how to articles from wikiHow,Toys,https://www.wikihow.com/Category:Toys
Gardening,5,How to Use Potash in the Garden: Your Questions Answered,Why Do Gardens Need Potash? Everything You Need to Know,https://www.wikihow.com/Use-Potash
Gardening,5,How to Grow Roses from Cuttings: A Gardening Guide,How to Propagate Roses from Cuttings for Beautiful Blooms,https://www.wikihow.com/Take-Rose-Cuttings
Gardening,5,How to Prepare the Soil for a Vegetable Garden,"How to Prepare Soil for a Vegetable Garden: Testing, Amending & Tilling",https://www.wikihow.com/Prepare-the-Soil-for-a-Vegetable-Garden
Gardening,5,How to Build a Vertical Garden from Soda Bottles,How to Build a Vertical Garden from Soda Bottles,https://www.wikihow.com/Build-a-Vertical-Garden-from-Soda-Bottles
Gardening,5,How to Grow Plants Using Hydroponics for Beginners,How to Start a Hydroponic Garden,https://www.wikihow.com/Grow-Plants-Using-Hydroponics
Gardening,5,How to Plant Vegetables: 12 Steps (with Pictures),How to Plant Vegetables,https://www.wikihow.com/Plant-Vegetables
Gardening,5,How to Plant Your First Garden (with Pictures),How to Plant Your First Garden,https://www.wikihow.com/Plant-Your-First-Garden
Gardening,5,How to Hoe Weeds: 11 Steps (with Pictures),How to Hoe Weeds,https://www.wikihow.com/Hoe-Weeds
Gardening,5,How to Grow Healthy Plants: 10 Steps (with Pictures),How to Grow Healthy Plants,https://www.wikihow.com/Grow-Healthy-Plants
Gardening,5,How to Grow Your Own Food: A Beginner's Guide,How to Grow Your Own Food,https://www.wikihow.com/Grow-Your-Own-Food
Gardening,5,How to Grow a Bed Head Garden: 14 Steps (with Pictures),How to Grow a Bed Head Garden,https://www.wikihow.com/Grow-a-Bed-Head-Garden
Gardening,5,How to Plant Using Growing Bags,How to Plant Using Growing Bags,https://www.wikihow.com/Use-Growing-Bags-for-Plants
Gardening,5,Container Gardening for Small Spaces,Container Gardening for Small Spaces,https://www.wikihow.com/Course/Container-Gardening-for-Small-Spaces
Gardening,5,How to Start Guerrilla Gardening: 8 Steps (with Pictures),How to Start Guerrilla Gardening,https://www.wikihow.com/Start-Guerrilla-Gardening
Gardening,5,How to Grow Potted Plants (with Pictures),How to Grow Potted Plants,https://www.wikihow.com/Grow-Potted-Plants
Gardening,5,3 Ways to Build a Homemade Hydroponics System,How to Build a Homemade Hydroponics System,https://www.wikihow.com/Build-a-Homemade-Hydroponics-System
Gardening,5,3 Ways to Disinfect Gardening Tools,How to Disinfect Gardening Tools,https://www.wikihow.com/Disinfect-Gardening-Tools
Gardening,5,How to Know What Gardening Tools You Need,How to Know What Gardening Tools You Need,https://www.wikihow.com/Know-What-Gardening-Tools-You-Need
Gardening,5,3 Simple Ways to Maintain a Garden,How to Maintain a Garden,https://www.wikihow.com/Maintain-a-Garden
Gardening,5,How to Grow Vegetables Vertically - wikiHow Life,How to Grow Vegetables Vertically,https://www.wikihow.com/Grow-Vegetables-Vertically
Gardening,5,"How to Lower the pH of Water for Drinking, Gardening ...","How to Lower the pH of Drinking Water, Gardening Water, Pools & Aquariums",https://www.wikihow.com/Lower-the-pH-of-Water
Gardening,5,How to Make Your Own Mulch for Gardening (without a ...,"Making DIY Mulch with Leaves, Wood, Grass, or Pine Needles",https://www.wikihow.com/Make-Mulch
Gardening,5,How to Stake a Plant: 4 Steps (with Pictures),How to Stake a Plant,https://www.wikihow.com/Stake-a-Plant
Gardening,5,How to Build a Compost Pile: 14 Steps (with Pictures),How to Build a Compost Pile,https://www.wikihow.com/Build-a-Compost-Pile
Gardening,5,How to Care for Tulips: A Gardening Guide,Everything You Need to Know about Growing Tulips for Beautiful Blooms,https://www.wikihow.com/Care-for-Tulips
Gardening,5,How to Transplant Plants & Flowers: Expert-Backed Tips,When and How to Transplant Plants: A Complete Potting & Gardening Guide,https://www.wikihow.com/Transplant-a-Plant
Gardening,5,How to Decorate Garden Stones (with Pictures),How to Decorate Garden Stones,https://wikihow.com/Decorate-Garden-Stones
Gardening,5,How to Teach Kids to Garden: 13 Steps (with Pictures),How to Teach Kids to Garden,https://www.wikihow.com/Teach-Kids-to-Garden
Gardening,5,3 Ways to Plant,How to Plant,https://www.wikihow.com/Plant-
Gardening,5,How to Start a Vegetable Garden: 15 Steps (with Pictures),How to Start a Vegetable Garden,https://www.wikihow.com/Plan-a-Vegetable-Garden
Gardening,5,6 Ways to Compost,How to Compost,https://www.wikihow.com/Compost
Gardening,5,5 Ways to Choose Plants for a Garden,How to Choose Plants for a Garden,https://www.wikihow.com/Choose-Plants-for-a-Garden
Gardening,5,The Best Way to Plant Tulip Bulbs - Gardening - wikiHow,The Best Way to Plant Tulip Bulbs,https://www.wikihow.com/Plant-Tulip-Bulbs
Gardening,5,How to Grow a Sustainable Garden (with Pictures),How to Grow a Sustainable Garden,https://www.wikihow.com/Grow-a-Sustainable-Garden
Gardening,5,How to Grow a Spring Garden: The Beginner's Guide on ...,How to Grow a Spring Garden: The Beginner's Guide on What to Plant & When,https://www.wikihow.com/Grow-a-Spring-Garden
Gardening,5,How to Use Organic Pesticides for Gardening - wikiHow Life,How to Use Organic Pesticides for Gardening,https://www.wikihow.com/Use-Organic-Pesticides-for-Gardening
Gardening,5,How to Use Vermiculite in a Container Garden,How to Use Vermiculite in a Container Garden,https://www.wikihow.com/Use-Vermiculite-in-a-Container-Garden
Gardening,5,How to Make a Small Vegetable Garden (with Pictures),How to Make a Small Vegetable Garden,https://www.wikihow.com/Make-a-Small-Vegetable-Garden
Gardening,5,How to Sharpen Pruning Shears (with Pictures),How to Sharpen Pruning Shears,https://www.wikihow.com/Sharpen-Pruning-Shears
Gardening,5,Video: How to Get Rid of Caterpillars,How to Get Rid of Caterpillars in Your Yard & Garden,https://www.wikihow.com/Video/Get-Rid-of-Caterpillars
Gardening,5,3 Ways to Clean Garden Gloves,How to Clean Garden Gloves,https://www.wikihow.com/Clean-Garden-Gloves
Gardening,5,Expert Most Common Beginner Gardening Mistake,Expert Most Common Beginner Gardening Mistake,https://www.wikihow.com/Expert-Most-Common-Beginner-Gardening-Mistake
Gardening,5,3 Ways to Prepare for Menopause Related Health Changes,How to Prepare for Menopause Related Health Changes,https://wikihow.com/Prepare-for-Menopause-Related-Health-Changes
Gardening,5,How to Keep Yourself Healthy After Recovering from an Eating ...,How to Keep Yourself Healthy After Recovering from an Eating Disorder,https://m.wikihow.com/Keep-Yourself-Healthy-After-Recovering-from-an-Eating-Disorder
Gardening,5,How to Grow Ginger: 9 Tips for Beginners,"How to Plant, Care For, and Harvest Ginger at Home",https://www.wikihow.com/Grow-a-Ginger-Plant
Gardening,5,How to Grow a Summer Garden: The Beginner's Guide ...,How to Grow a Summer Garden: The Beginner's Guide on What to Plant and When,https://www.wikihow.com/Grow-a-Summer-Garden
Gardening,5,How to Grow an Onion from an Onion: Easy Planting Guide,How to Grow Onions from Onions at Home,https://www.wikihow.com/Grow-an-Onion-from-an-Onion
Gardening,5,3 Ways to Grow Papaya,How to Grow Papaya,https://www.wikihow.com/Grow-Papaya
Gardening,5,5 Ways to Care for Landscape Plants,How to Care for Landscape Plants,https://www.wikihow.com/Care-for-Landscape-Plants
Gardening,5,How to Plant a Seed in a Pot: 11 Steps (with Pictures),How to Plant a Seed in a Pot,https://www.wikihow.com/Plant-a-Seed-in-a-Pot
Gardening,5,How to Plant Rice Indoors (with Pictures),How to Plant Rice Indoors,https://www.wikihow.com/Plant-Rice-Indoors
Gardening,5,How to Grow Henna (with Pictures),How to Grow Henna,https://www.wikihow.com/Grow-Henna
Gardening,5,How to Grow White Button Mushrooms,How to Grow White Button Mushrooms,https://www.wikihow.com/Grow-White-Button-Mushrooms
Gardening,5,How to Remove Salt from Softened Water for Plants,4 Easy and Effective Ways to Remove Salt from Softened Water and Help Your Plants Thrive,https://www.wikihow.com/Remove-Salt-from-Softened-Water-for-Plants
Gardening,5,How to Use Wicks to Water Plants: Easy Step-by-Step Guide,How to Make and Use Water Wicks for Houseplants,https://www.wikihow.com/Use-Wicks-to-Water-Plants
Gardening,5,3 Ways to Germinate Seeds,How to Germinate Seeds,https://www.wikihow.com/Germinate-Seeds
Gardening,5,How to Prepare the Soil for Strawberries,How to Prepare the Soil for Strawberries,https://www.wikihow.com/Prepare-the-Soil-for-Strawberries
Gardening,5,3 Ways to Use Hydrogen Peroxide in the Garden,How to Use Hydrogen Peroxide in the Garden,https://www.wikihow.com/Use-Hydrogen-Peroxide-in-the-Garden
Gardening,5,"wikiHow Expert Co-author: Andrew Carberry, MPH","Andrew Carberry, MPH",https://www.wikihow.com/Author/Andrew-Carberry-MPH
Gardening,5,How to Grow Hydroponic Mushrooms,How to Grow Hydroponic Mushrooms,https://www.wikihow.com/Grow-Hydroponic-Mushrooms
Gardening,5,How to Plant Vines: 13 Steps (with Pictures),How to Plant Vines,https://www.wikihow.com/Plant-Vines
Gardening,5,How to Determine How Much Water Plants Need: 15 Steps,How to Determine How Much Water Plants Need,https://www.wikihow.com/Determine-How-Much-Water-Plants-Need
Gardening,5,How to Garden With Vinegar: 9 Steps (with Pictures),How to Garden With Vinegar,https://www.wikihow.com/Garden-With-Vinegar
Gardening,5,How to Plant Seeds in a Basic Seed Tray,How to Plant Seeds in a Basic Seed Tray,https://www.wikihow.com/Plant-Seeds-in-a-Basic-Seed-Tray
Gardening,5,wikiHow Expert Co-author: Olivia Choong,Olivia Choong,https://www.wikihow.com/Author/Olivia-Choong
Gardening,5,6 Fascinating (and Easy) Ways to Grow a Plant Without Soil,6 Fascinating (and Easy) Ways to Grow a Plant Without Soil,https://www.wikihow.com/Grow-a-Plant-Without-Soil
Gardening,5,3 Ways to Make a Mini Greenhouse for Your Seedlings,How to Make a Mini Greenhouse,https://www.wikihow.com/Make-a-Mini-Greenhouse
Gardening,5,How to Plant & Grow Your Own Fenugreek (Methi),How to Plant & Grow Your Own Fenugreek (Methi),https://www.wikihow.com/Grow-Fenugreek
Gardening,5,3 Ways to Use Baking Soda in the Garden,How to Use Baking Soda in the Garden,https://www.wikihow.com/Use-Baking-Soda-in-the-Garden
Gardening,5,Mary Goldsmith - Gardening Expert,Mary Goldsmith,https://www.wikihow.com/Author/Mary-Goldsmith
Gardening,5,How to Plant the Three Sisters (with Pictures),How to Plant the Three Sisters,https://www.wikihow.com/Plant-the-Three-Sisters
Gardening,5,How to Clean a Garden Sprayer: 11 Steps (with Pictures),How to Clean a Garden Sprayer,https://www.wikihow.com/Clean-a-Garden-Sprayer
Gardening,5,How to Grow Jasmine in a Pot,How to Plant & Care for Jasmine in Containers,https://www.wikihow.com/Grow-Jasmine-in-a-Pot
Gardening,5,How to Grow a Mango Tree from Seed,How to Plant a Mango Tree at Home,https://www.wikihow.com/Grow-a-Mango-Tree
Gardening,5,How to Grow a Garden in a Bottle (with Pictures),How to Grow a Garden in a Bottle,https://www.wikihow.com/Grow-a-Garden-in-a-Bottle
Gardening,5,4 Ways to Pebble a Garden,How to Pebble a Garden,https://www.wikihow.com/Pebble-a-Garden
Gardening,5,3 Easy Ways to Break Down Clay Soil Fast,How to Break Down Clay Soil Fast,https://www.wikihow.com/Break-Down-Clay-Soil-Fast
Gardening,5,How to Grow Strawberries from Seeds: Planting & Care ...,How to Get Strawberry Seeds & Grow a Strawberry Plant,https://www.wikihow.com/Grow-Strawberries-from-the-Seed
Gardening,5,"How to Grow a Pumpkin: Planting, Care, and Harvesting",How to Grow Pumpkins at Home,https://www.wikihow.com/Grow-a-Pumpkin
Gardening,5,How to Revive an Overfertilized Plant,How to Revive an Overfertilized Plant,https://www.wikihow.com/Revive-an-Overfertilized-Plant
Gardening,5,How to Get Rid of Scale Insects: Prevention & Removal,How to Eliminate Scale Bugs,https://www.wikihow.com/Get-Rid-of-Scale-Insects
Gardening,5,How to Prepare a New Garden Bed: 12 Steps (with Pictures),How to Prepare a New Garden Bed,https://www.wikihow.com/Prepare-a-New-Garden-Bed
Gardening,5,3 Ways to Grow Plants Faster,How to Grow Plants Faster,https://www.wikihow.com/Grow-Plants-Faster
Gardening,5,How to Build Vegetable Garden Boxes,How to Build Vegetable Garden Boxes,https://www.wikihow.com/Build-Vegetable-Garden-Boxes
Gardening,5,Planting and Growing (Page 2) - how to articles from wikiHow,Planting and Growing,https://www.wikihow.com/Category:Planting-and-Growing?pg=2
Gardening,5,How to Choose the Best Time for Watering a Garden: 7 Steps,How to Choose the Best Time for Watering a Garden,https://www.wikihow.com/Choose-the-Best-Time-for-Watering-a-Garden
Gardening,5,How to Build a Japanese Garden (with Pictures),How to Build a Japanese Garden,https://www.wikihow.com/Build-a-Japanese-Garden
Gardening,5,How to Build a Hydroponic Garden (with Pictures),How to Build a Hydroponic Garden,https://www.wikihow.com/Build-a-Hydroponic-Garden
Gardening,5,How to Start Vegetable Seeds Indoors,How to Start Vegetable Seeds Indoors,https://www.wikihow.com/Start-Vegetable-Seeds-Indoors
Gardening,5,How to Build a Mason Jar Herb Garden,How to Build a Mason Jar Herb Garden,https://www.wikihow.com/Build-a-Mason-Jar-Herb-Garden
Gardening,5,4 Ways to Plant a Plant,How to Plant a Plant,https://www.wikihow.com/Plant-a-Plant
Gardening,5,3 Ways to Add Potassium to an Organic Garden,How to Add Potassium to an Organic Garden,https://www.wikihow.com/Add-Potassium-to-an-Organic-Garden
Gardening,5,4 Ways to Prepare Soil for a Garden,How to Prepare Soil for a Garden,https://www.wikihow.com/Prepare-Dirt-for-a-Garden
Gardening,5,3 Ways to Grow a Container Garden,How to Grow a Container Garden,https://www.wikihow.com/Grow-a-Container-Garden
Gardening,5,How to Grow Wheat in Your Garden (with Pictures),How to Grow Wheat in Your Garden,https://www.wikihow.com/Grow-Wheat-in-Your-Garden
